elevation,slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,VETH
4298.5,2.93,0.678110599,-15.39910394,-25.48894009,12.66514337,-4.75264977,17.34668459,-1.626753712,256.8261329,27.79175627,33.06756272,22.75863415,2.873387097,13.83013953,22.53243728,6.739170507,10,2223,10,1
4280,1.87,0.675422427,-15.34551971,-25.16121352,12.30206093,-4.508256528,17.3031362,-1.618580389,260.019182,27.82732975,33.1139785,22.78036994,2.821953405,13.85222094,22.50806452,6.744546851,170,802,170,0
4339,13.52,0.675403226,-16.82679211,-24.97429595,11.9874552,-4.321338966,17.27598566,-1.618273169,241.5361175,27.96335125,33.26908602,22.80973502,2.876433692,13.8656234,22.52983871,6.755389145,109,830,109,0
4227,6.76,0.675224014,-16.79516129,-24.75443548,11.60241936,-4.101478495,17.22437276,-1.618164363,251.574488,28.18369176,33.51666667,22.86063748,2.990681004,13.88169483,22.58978495,6.777233743,5,879,5,1
4166,0.75,0.680798771,-16.45591398,-24.77786098,11.35833333,-3.958237327,17.19444444,-1.618343574,261.4327893,28.30071685,33.63915771,22.89308756,3.042383513,13.8952957,22.61155914,6.790655402,521,1226,521,0
4157,1.24,0.680798771,-16.7297491,-24.60727087,11.08449821,-3.787647209,17.16451613,-1.609991039,262.8480543,28.37437276,33.73718638,22.91173835,3.05609319,13.90602919,22.61980287,6.79889913,1007,1251,1007,0
4151,1.85,0.678110599,-16.70062724,-24.49090502,11.03028674,-3.754614695,17.16460574,-1.615636201,264.0804404,28.40421147,33.76451613,22.91978367,3.069802867,13.90880696,22.6280466,6.801587302,1214,1041,1041,1
4150,1.85,0.678110599,-16.70062724,-24.49090502,11.03028674,-3.754614695,17.16460574,-1.615636201,264.0804404,28.40421147,33.76451613,22.91978367,3.069802867,13.90880696,22.6280466,6.801587302,1240,1012,1012,1
4146,1.77,0.675332821,-16.68234767,-24.37742576,10.96523298,-3.724468766,17.15913979,-1.61812596,264.3997696,28.43154122,33.79435484,22.93069637,3.077956989,13.91696109,22.63620072,6.809741424,1348,896,896,0
4154,0.22,0.686354327,-17.06442652,-24.66670507,10.91648746,-3.680414747,17.14551971,-1.615258577,261.2962174,28.434319,33.80250896,22.93069637,3.061648746,13.91696109,22.62258065,6.807053251,1824,416,416,0
4139,3.04,0.675332821,-16.64032258,-24.28929852,10.8405914,-3.636341526,17.14551971,-1.615258577,265.3724846,28.45062724,33.82159498,22.93614311,3.058960574,13.91993728,22.62526882,6.804365079,2401,149,149,0
4126,1.1,0.683576549,-17.21424731,-24.4484831,10.68333333,-3.545526114,17.12912186,-1.612371992,263.0360087,28.51048387,33.88960574,22.95750128,3.077867384,13.92242704,22.63342294,6.812519201,2753,484,484,0
4140,2.02,0.683576549,-17.08673835,-24.51732591,10.81084229,-3.61436892,17.14274194,-1.618036354,262.6009025,28.43700717,33.81612903,22.93883129,3.034498208,13.92820021,22.61702509,6.804473886,2929,656,656,1
4164,1.19,0.683666155,-17.11774194,-24.59432284,10.94650538,-3.691365847,17.15358423,-1.609882232,260.7437276,28.32284946,33.68566308,22.92019969,2.963799283,13.92295187,22.57903226,6.796230159,3113,1028,1028,0
4181,1.17,0.678110599,-16.75725806,-24.43860727,10.97365591,-3.702316948,17.16998208,-1.615168971,263.044054,28.27383513,33.64202509,22.91475294,2.933870968,13.91768433,22.56541219,6.785586278,3194,1230,1230,0
4160,0,0.683666155,-17.30197133,-24.48151562,10.76227599,-3.578558628,17.13996416,-1.615258577,260.9778226,28.37446237,33.74820789,22.93915771,2.966577061,13.93110599,22.58172043,6.793541987,3538,1509,1509,0
4182,1.06,0.678110599,-16.87365591,-24.36707629,10.85725807,-3.63078597,17.14005376,-1.607104455,263.0550947,28.2765233,33.64480287,22.9203085,2.904032258,13.92863543,22.54641577,6.790962622,3836,1362,1362,0
4179,0.5,0.680798771,-17.02732975,-24.40615719,10.78691756,-3.586533538,17.13458781,-1.612570405,261.9586726,28.2983871,33.66935484,22.92835382,2.898655914,13.92863543,22.54641577,6.790962622,4138,1336,1336,0
4160,2.07,0.683576549,-17.16218638,-24.45674603,10.73539427,-3.553789042,17.12374552,-1.607283666,261.1682092,28.31469534,33.69112903,22.92824501,2.901344086,13.93132361,22.5437276,6.793650794,3648,1483,1483,0
4160,1.06,0.680798771,-17.2171147,-24.28797363,10.59713262,-3.468349974,17.1155914,-1.612461598,262.9292755,28.33924731,33.72105735,22.94731183,2.89327957,13.9452317,22.5437276,6.793650794,3055,1311,1311,0
4160,1.36,0.683576549,-17.80188172,-24.27778418,10.42903226,-3.374827189,17.10197133,-1.607085253,258.6655402,28.40456989,33.79175627,22.96358167,2.912365591,13.95040963,22.55725807,6.801804916,2644,994,994,0
4140,0.46,0.686354327,-17.71460573,-24.25906298,10.26630824,-3.272772657,17.06944444,-1.601510497,261.800576,28.48073477,33.87894265,22.97687532,2.944982079,13.95883257,22.56550179,6.810048643,2307,821,821,0
4143,0.45,0.686354327,-17.90546595,-24.24264593,10.2421147,-3.256355607,17.08288531,-1.601510497,260.352733,28.45358423,33.85456989,22.97687532,2.923387097,13.96143113,22.56003584,6.804582693,2084,793,793,0
4141,0.33,0.686354327,-17.94892473,-24.22603047,10.19865591,-3.239740143,17.07750896,-1.606886841,260.5163659,28.46173835,33.85994624,22.98502944,2.923387097,13.96143113,22.56003584,6.804582693,1810,547,547,0
4117,0.25,0.686354327,-18.23109319,-24.05810932,9.916487455,-3.071818996,17.04758065,-1.604089862,260.846051,28.58154122,33.99605735,23.00903738,2.96953405,13.96947645,22.58189964,6.815514593,1537,45,45,0
4121,0.15,0.689042499,-18.21541219,-24.1000576,9.848835125,-3.030433948,17.04480287,-1.604288274,261.3206797,28.55985663,33.98252688,23.01738991,2.942383513,13.9750512,22.57374552,6.818292371,937,581,581,0
4145,1.11,0.686354327,-18.07069892,-24.16005504,10.07688172,-3.173764721,17.06935484,-1.604288274,260.9498464,28.44014337,33.84112903,22.9906938,2.86639785,13.97824501,22.54112903,6.804781106,483,718,483,0
4268,1.59,0.672644649,-15.31917563,-25.04744624,12.24507169,-4.477822581,17.29498208,-1.615981823,260.4887545,27.86263441,33.15206093,22.79128264,2.843637993,13.85211214,22.51344086,6.749923195,60,867,60,0
4342,4.22,0.675332821,-14.56738351,-25.41697389,12.7468638,-4.764016897,17.3547491,-1.62406554,257.7248528,27.54417563,32.80098566,22.72701613,2.655824373,13.82254864,22.42356631,6.706502816,118,826,118,0
4338,13.73,0.677912186,-15.72894265,-25.30772529,12.41863799,-4.571434972,17.31944444,-1.621268561,241.2589414,27.72921147,32.99704301,22.76162954,2.751164875,13.84150666,22.4672043,6.725480031,89,869,89,1
4314,13.73,0.677912186,-15.72894265,-25.30772529,12.41863799,-4.571434972,17.31944444,-1.621268561,241.2589414,27.72921147,32.99704301,22.76162954,2.751164875,13.84150666,22.4672043,6.725480031,61,880,61,1
4275,11.76,0.678091398,-17.16236559,-24.91178955,11.73521505,-4.175499232,17.2405914,-1.629294675,243.1659626,28.11030466,33.43781362,22.85300819,2.952598566,13.87633769,22.5733871,6.766212238,32,892,32,1
4236,11.76,0.678091398,-17.16236559,-24.91178955,11.73521505,-4.175499232,17.2405914,-1.629294675,243.1659626,28.11030466,33.43781362,22.85300819,2.952598566,13.87633769,22.5733871,6.766212238,4,905,4,1
4165,0.63,0.683576549,-16.58261649,-24.8391129,11.31496416,-3.936155914,17.19444444,-1.618343574,260.9091462,28.29802867,33.63915771,22.8984639,3.039695341,13.89260753,22.60887097,6.78796723,512,1246,512,0
4165,0.9,0.686354327,-17.00887097,-24.8125256,11.13870968,-3.826235279,17.17535842,-1.618145161,260.4595366,28.36075269,33.70994624,22.91184716,3.053405018,13.90334101,22.61980287,6.79889913,757,1461,757,0
4151,2.1,0.678020993,-16.56648746,-24.47439836,10.99775986,-3.738108039,17.16460574,-1.615636201,264.5193164,28.42060932,33.77535842,22.928117,3.075179212,13.91418331,22.63342294,6.806963646,1120,1122,1120,0
4146,2.34,0.678020993,-16.6234767,-24.43858807,10.94077061,-3.702297747,17.1671147,-1.62610087,264.9718126,28.44775986,33.81066308,22.92772017,3.088709677,13.91129672,22.64426523,6.804365079,1200,1034,1034,1
4144,2.34,0.678020993,-16.6234767,-24.43858807,10.94077061,-3.702297747,17.1671147,-1.62610087,264.9718126,28.44775986,33.81066308,22.92772017,3.088709677,13.91129672,22.64426523,6.804365079,1227,1005,1005,1
4156,1.53,0.683576549,-17.29820789,-24.5969022,10.93270609,-3.693945212,17.14820789,-1.615546595,258.1157194,28.4016129,33.76989247,22.92802739,3.048028674,13.91438172,22.61433692,6.798809524,1872,349,349,0
4122,0.4,0.686354327,-17.54023297,-24.48496544,10.60734767,-3.498675115,17.12096774,-1.61514977,260.8245648,28.54856631,33.93046595,22.96572581,3.096953405,13.92222862,22.64166667,6.815207373,2482,243,243,0
4142,1.8,0.683576549,-17.11926523,-24.4953341,10.77831541,-3.592377112,17.13996416,-1.620814132,263.4483487,28.45331541,33.8297491,22.94429724,3.04265233,13.92531362,22.61980287,6.804275474,2953,693,693,0
4171,0.71,0.680798771,-16.8297491,-24.53009473,10.98449821,-3.71047107,17.1672043,-1.620922939,261.6021249,28.2874552,33.65564516,22.91484255,2.944713262,13.91461854,22.56810036,6.785298259,3109,1113,1113,0
4168,1.5,0.686354327,-17.35286738,-24.58395417,10.79471326,-3.59766385,17.13996416,-1.615258577,259.9522401,28.35008961,33.72114695,22.93082437,2.961111111,13.92564004,22.57903226,6.790853815,3327,1411,1411,0
4160,0.15,0.683666155,-17.31012545,-24.4703853,10.75412186,-3.567428315,17.13996416,-1.615258577,260.9668907,28.37446237,33.75089606,22.93646953,2.966577061,13.93110599,22.58172043,6.793541987,3512,1481,1481,0
4180,1.06,0.678110599,-16.87365591,-24.36707629,10.85725807,-3.63078597,17.14005376,-1.607104455,263.0550947,28.2765233,33.64480287,22.9203085,2.904032258,13.92863543,22.54641577,6.790962622,3812,1333,1333,0
4179,0.65,0.686354327,-17.20224014,-24.57013569,10.77867384,-3.583845366,17.13458781,-1.612570405,261.2992128,28.29569893,33.66666667,22.92844342,2.898655914,13.92863543,22.54641577,6.790962622,4135,1310,1310,0
4183,1.4,0.686354327,-17.36335125,-24.57013569,10.78422939,-3.583845366,17.13736559,-1.609792627,260.1156042,28.27383513,33.64749104,22.92577445,2.87688172,13.93421019,22.53826165,6.788184844,3853,1380,1380,0
4159,0.11,0.686354327,-17.58306452,-24.43524706,10.56451613,-3.448956733,17.11021505,-1.60421787,260.8489375,28.3718638,33.75098566,22.94989119,2.914964158,13.93956733,22.55456989,6.799116744,3551,1511,1511,0
4160,0.25,0.686354327,-17.49767025,-24.39117384,10.48324373,-3.404883513,17.1047491,-1.604307476,261.4951741,28.38548387,33.77553763,22.95524834,2.915053763,13.94772145,22.56003584,6.804582693,2966,1251,1251,0
4147,1.24,0.686354327,-17.78360215,-24.31964286,10.3639785,-3.333352535,17.08566308,-1.601420891,259.3061828,28.42903226,33.82715054,22.96605223,2.928584229,13.94781106,22.56003584,6.804582693,2514,933,933,0
4144,0.15,0.686354327,-17.74166667,-24.23995776,10.23924731,-3.253667435,17.08566308,-1.598732719,261.3368088,28.44543011,33.84363799,22.9796723,2.917831541,13.95587558,22.56003584,6.804582693,2084,825,825,0
4139,0.33,0.686354327,-17.99238351,-24.19310676,10.15519713,-3.206816436,17.06388889,-1.607066052,260.5163659,28.4781362,33.88449821,22.99327317,2.931451613,13.9641193,22.56272401,6.807270865,1767,424,424,0
4119,1.17,0.683576549,-18.33333333,-23.95558116,9.897580645,-3.052624168,17.05295699,-1.607066052,258.8400154,28.55985663,33.97706093,23.01470174,2.950537634,13.97782898,22.57912186,6.818292371,1339,162,162,0
4105,1.53,0.683576549,-18.10026882,-23.90017921,9.797311828,-2.997222222,17.03933692,-1.606778034,264.0224526,28.59247312,34.01505376,23.02283666,2.956003584,13.98329493,22.57643369,6.820980543,1044,506,506,0
4145,1.15,0.683576549,-17.78539427,-24.08507424,10.11218638,-3.182117256,17.06388889,-1.601510497,263.2235471,28.4155914,33.82464158,22.98782642,2.852688172,13.9781554,22.53019713,6.807469278,677,655,655,0
4137,0.25,0.686354327,-18.04238351,-24.06635305,9.938530466,-3.080062724,17.05851255,-1.60140169,261.4924859,28.47831541,33.89274194,23.00678443,2.885394265,13.98351255,22.54650538,6.81015745,165,820,165,0
4298.5,1.53,0.678200205,-15.23521505,-25.48336534,12.66236559,-4.747075013,17.3359319,-1.626932924,257.7636137,27.78091398,33.0594086,22.76429852,2.857078853,13.82745136,22.52159498,6.736392729,25,2217,25,1
4298.5,1.53,0.678200205,-15.23521505,-25.48336534,12.66236559,-4.747075013,17.3359319,-1.626932924,257.7636137,27.78091398,33.0594086,22.76429852,2.857078853,13.82745136,22.52159498,6.736392729,83,2162,83,1
4340,4.22,0.675332821,-14.56738351,-25.41697389,12.7468638,-4.764016897,17.3547491,-1.62406554,257.7248528,27.54417563,32.80098566,22.72701613,2.655824373,13.82254864,22.42356631,6.706502816,107,850,107,0
4347,13.73,0.677912186,-15.72894265,-25.30772529,12.41863799,-4.571434972,17.31944444,-1.621268561,241.2589414,27.72921147,32.99704301,22.76162954,2.751164875,13.84150666,22.4672043,6.725480031,99,897,99,1
4323,13.73,0.677912186,-15.72894265,-25.30772529,12.41863799,-4.571434972,17.31944444,-1.621268561,241.2589414,27.72921147,32.99704301,22.76162954,2.751164875,13.84150666,22.4672043,6.725480031,70,908,70,1
4287,11.76,0.678091398,-17.16236559,-24.91178955,11.73521505,-4.175499232,17.2405914,-1.629294675,243.1659626,28.11030466,33.43781362,22.85300819,2.952598566,13.87633769,22.5733871,6.766212238,41,920,41,1
4247,11.76,0.678091398,-17.16236559,-24.91178955,11.73521505,-4.175499232,17.2405914,-1.629294675,243.1659626,28.11030466,33.43781362,22.85300819,2.952598566,13.87633769,22.5733871,6.766212238,13,932,13,1
4161,1.63,0.680798771,-16.78396057,-24.57423835,11.03028674,-3.754614695,17.16460574,-1.615636201,262.4989951,28.39883513,33.76451613,22.92247184,3.069802867,13.90880696,22.6280466,6.801587302,875,1381,875,0
4137,2.34,0.678020993,-16.6234767,-24.43858807,10.94077061,-3.702297747,17.1671147,-1.62610087,264.9718126,28.44775986,33.81066308,22.92772017,3.088709677,13.91129672,22.64426523,6.804365079,1241,969,969,0
4154,0.9,0.686354327,-17.25286738,-24.66113031,10.89471326,-3.67483999,17.14551971,-1.615258577,259.6341526,28.43154122,33.80250896,22.93069637,3.058870968,13.91418331,22.61980287,6.804275474,1806,394,394,1
4155,0.9,0.686354327,-17.25286738,-24.66113031,10.89471326,-3.67483999,17.14551971,-1.615258577,259.6341526,28.43154122,33.80250896,22.93069637,3.058870968,13.91418331,22.61980287,6.804275474,1835,365,365,1
4156,1.53,0.683576549,-17.29820789,-24.5969022,10.93270609,-3.693945212,17.14820789,-1.615546595,258.1157194,28.4016129,33.76989247,22.92802739,3.048028674,13.91438172,22.61433692,6.798809524,1864,337,337,1
4154,0.9,0.686354327,-17.3938172,-24.57855863,10.75376344,-3.592268305,17.14014337,-1.615437788,260.4620456,28.48324373,33.8515233,22.9468766,3.075268817,13.91964926,22.63351255,6.807053251,2154,57,57,0
4134,1.35,0.683576549,-17.19793907,-24.45117127,10.69964158,-3.548214286,17.13458781,-1.615437788,262.6821685,28.49417563,33.87607527,22.94954557,3.061738351,13.9280914,22.63073477,6.809831029,2888,646,646,0
4164,0.63,0.686354327,-17.05340502,-24.66930364,10.92750896,-3.683013313,17.15089606,-1.609882232,260.9533794,28.3389785,33.70197133,22.92009089,2.974551971,13.91728751,22.58172043,6.793541987,3026,991,991,0
4182,0.78,0.680798771,-16.87043011,-24.50532514,10.9438172,-3.685701485,17.16451613,-1.623611111,262.0980223,28.29014337,33.65833333,22.91753072,2.941935484,13.91739631,22.56810036,6.785298259,3138,1267,1267,0
4163,0.56,0.686354327,-17.37446237,-24.56744752,10.77311828,-3.581157194,17.13996416,-1.615258577,260.1487583,28.37177419,33.74274194,22.93637993,2.969265233,13.92841782,22.58172043,6.793541987,3326,1397,1397,0
4160,0.15,0.683666155,-17.31012545,-24.4703853,10.75412186,-3.567428315,17.13996416,-1.615258577,260.9668907,28.37446237,33.75089606,22.93646953,2.966577061,13.93110599,22.58172043,6.793541987,3456,1470,1470,0
4181,0.63,0.680798771,-16.97589606,-24.4312148,10.83835125,-3.611591142,17.14005376,-1.607104455,262.2669611,28.28198925,33.64749104,22.92577445,2.901344086,13.93132361,22.54641577,6.790962622,3824,1292,1292,0
4178,0.65,0.686354327,-17.20224014,-24.57013569,10.77867384,-3.583845366,17.13458781,-1.612570405,261.2992128,28.29569893,33.66666667,22.92844342,2.898655914,13.92863543,22.54641577,6.790962622,4093,1276,1276,0
4166,1.12,0.686354327,-17.53700717,-24.46270481,10.61057348,-3.476414491,17.11290323,-1.601529698,260.6117192,28.3718638,33.74829749,22.94442524,2.92311828,13.94234511,22.56003584,6.799206349,3700,1416,1416,0
4160,0.25,0.686354327,-17.49767025,-24.39117384,10.48324373,-3.404883513,17.1047491,-1.604307476,261.4951741,28.38548387,33.77553763,22.95524834,2.915053763,13.94772145,22.56003584,6.804582693,2955,1251,1251,0
4141,0.4,0.686354327,-17.8188172,-24.29478367,10.32876344,-3.308493344,17.08297491,-1.598732719,260.8194573,28.44543011,33.84363799,22.97698413,2.931362007,13.95058884,22.56003584,6.804582693,2438,917,917,0
4144,0.15,0.686354327,-17.74166667,-24.23995776,10.23924731,-3.253667435,17.08566308,-1.598732719,261.3368088,28.44543011,33.84363799,22.9796723,2.917831541,13.95587558,22.56003584,6.804582693,2126,852,852,0
4140,0.33,0.686354327,-17.95707885,-24.21787634,10.19050179,-3.231586022,17.07750896,-1.606886841,260.5163659,28.46173835,33.85994624,22.98502944,2.923387097,13.96143113,22.56003584,6.804582693,1809,443,443,0
4120,0.65,0.686354327,-18.24184588,-24.04706861,9.905734767,-3.06077829,17.05295699,-1.607066052,259.6931644,28.55707885,33.97428315,23.01192396,2.950537634,13.97782898,22.57912186,6.818292371,1403,71,71,0
4106,1.53,0.683576549,-18.10026882,-23.90017921,9.797311828,-2.997222222,17.03933692,-1.606778034,264.0224526,28.59247312,34.01505376,23.02283666,2.956003584,13.98329493,22.57643369,6.820980543,979,549,549,0
4117,1.94,0.683576549,-18.05412186,-23.92801459,9.843458781,-3.025057604,17.04758065,-1.607066052,263.1426075,28.54892473,33.97159498,23.01461214,2.928853047,13.98349334,22.57105735,6.815604199,717,544,544,0
4141,0.96,0.686354327,-18.10322581,-24.13250768,10.04435484,-3.146217358,17.06666667,-1.604000256,260.140425,28.45098566,33.86272401,22.99049539,2.871774194,13.97526882,22.54112903,6.804781106,404,683,404,0
4140,0.25,0.686354327,-18.04238351,-24.06635305,9.938530466,-3.080062724,17.05851255,-1.60140169,261.4924859,28.47831541,33.89274194,23.00678443,2.885394265,13.98351255,22.54650538,6.81015745,142,813,142,0
4298.5,2.78,0.683576549,-14.82867384,-25.70234895,12.73557348,-4.799391961,17.34668459,-1.629621096,257.8100807,27.75367384,33.02132617,22.74800947,2.846146953,13.8218958,22.51335125,6.728149002,6,2256,6,1
4298.5,1.53,0.678200205,-15.23521505,-25.48336534,12.66236559,-4.747075013,17.3359319,-1.626932924,257.7636137,27.78091398,33.0594086,22.76429852,2.857078853,13.82745136,22.52159498,6.736392729,24,2229,24,1
4298.5,1.53,0.678200205,-15.23521505,-25.48336534,12.66236559,-4.747075013,17.3359319,-1.626932924,257.7636137,27.78091398,33.0594086,22.76429852,2.857078853,13.82745136,22.52159498,6.736392729,54,2201,54,1
4298.5,1.53,0.678200205,-15.23521505,-25.48336534,12.66236559,-4.747075013,17.3359319,-1.626932924,257.7636137,27.78091398,33.0594086,22.76429852,2.857078853,13.82745136,22.52159498,6.736392729,83,2174,83,1
4362,3.71,0.680888377,-14.92634409,-25.6577701,12.88790323,-4.838146441,17.36577061,-1.627240143,252.9681708,27.45698925,32.70573477,22.7108551,2.615053763,13.82285586,22.40179212,6.703725038,174,891,174,0
4355,13.73,0.677912186,-15.72894265,-25.30772529,12.41863799,-4.571434972,17.31944444,-1.621268561,241.2589414,27.72921147,32.99704301,22.76162954,2.751164875,13.84150666,22.4672043,6.725480031,108,925,108,1
